RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
25	4	-0.193963	-0.179776	0.969451	-0.185441	0.00996907	0.0798688	0.648958	0.123072
25	5	0.0500781	-0.0591504	0.775837	-0.0762408	-0.0331039	0.108776	0.888677	0.122402
25	6	-0.117462	-0.0886242	0.940816	-0.0941993	-0.0740341	-0.0444813	0.630171	-0.0705861
25	7	-0.0998371	0.298047	0.675125	0.44147	-0.0579802	0.514335	0.51084	1.00684
25	8	0.0369816	0.415798	1.03706	0.400938	0.00755615	0.221975	0.970484	0.228726
25	9	0.0416349	0.515475	1.021	0.504875	0.134274	0.574957	1.41868	0.405277
26	0	0.0387047	0.00198875	1.1325	0.00175606	0.0856717	0.0166614	1.1325	0.014712
26	1	0.260905	0.682961	0.944191	0.723329	0.36098	0.637492	0.820739	0.776729
26	2	0.133672	0.326348	0.821724	0.39715	0.0550423	0.416882	0.647771	0.643564
26	3	0.119405	0.0880472	0.714981	0.123146	0.100725	-0.0382774	0.60127	-0.0636609
26	4	0.136813	0.201724	0.87957	0.229344	0.00186752	0.131537	0.956026	0.137587
26	5	0.00170074	0.0797802	0.823757	0.0968492	0.290549	0.190959	0.560024	0.340984
26	6	0.308422	0.451046	0.837533	0.538541	0.00306969	-0.00160522	1.52686	-0.00105132
26	7	-0.286236	-0.128905	1.26259	-0.102096	-0.259673	-0.409945	1.69508	-0.241844
26	8	-0.116337	0.0818647	1.07346	0.0762625	0.0424995	-0.00277004	0.422608	-0.00655462
26	9	0.312369	0.548018	0.804262	0.681392	0.0119303	0.375158	1.06238	0.35313
27	0	0.124064	0.154901	0.937972	0.165144	0.283657	0.275096	0.937972	0.293288
27	1	0.227081	0.436978	1.07942	0.404828	0.0235081	-0.0812124	1.09171	-0.0743897
27	2	-0.105739	-0.225971	1.0196	-0.221628	0.0185534	-0.170956	0.997576	-0.171372
27	3	0.197627	0.353292	0.901976	0.391687	0.200282	0.36324	1.13895	0.318926
