ID Year Sex Age Mass BL BMI RelativeJulian Phi Rho Fitness StMass Mother A animal M2006 M2007 M2008 M2009 M2010 M2011 M2012 M2013 M2014 M2015 M2016 A2006 A2007 A2008 A2009 A2010 A2011 A2012 A2013 A2014 A2015 A2016 A1 A2 BL1 BL2 BMI1 BMI2 BMIPhi1 BMIPhi2 BMIRho1 BMIRho2 RJst RJ2st Ast BLst BMIst FitnessYear OS PhiZ RhoZ FitnessZ
CN08-032 2010 Female A 47.5009571184508 0.121 392.569893540916 85 0 0 0 1.94948819493458 CN07-043 47.5009571184508 CN08-032 NA NA NA NA 47.5009571184508 NA NA NA NA NA NA NA NA NA NA 47.5009571184508 NA NA NA NA NA NA 47.5009571184508 NA NA 0.121 NA 392.569893540916 NA 392.569893540916 NA 392.569893540916 0.104525868993823 -0.0910977030991487 2.47320421140271 1.289061577238 1.89200378260878 0 NA 0 0 0
CN08-033 2008 Male J 22 0.085 258.823529411765 66 0 0 0 -1.0737927424095 CN07-108 38.367919661886 CN08-033 NA NA 22 NA NA NA NA NA NA NA NA NA NA 38.367919661886 NA NA NA NA NA NA NA NA NA 38.367919661886 0.085 NA 258.823529411765 NA 258.823529411765 NA NA 258.823529411765 -0.487727710941453 -0.647601771502102 -0.0906669151646481 -1.83186725303668 -0.540673618482628 0 NA 0 0 0
CN08-034 2008 Female J 23.75 0.0992 239.877610671886 108 0 0 0 -0.866320465358212 CN07-108 32.6855119684884 CN08-034 NA NA 23.75 NA NA NA NA NA NA NA NA NA NA 32.6855119684884 NA NA NA NA NA NA NA NA NA 32.6855119684884 0.0992 NA 239.877610671886 NA 239.877610671886 NA NA 239.877610671886 0.821464413126 0.769941529957913 -1.68586030879451 -0.600834214428335 -0.88527594589178 0 NA 0 0 0
CN08-035 2008 Male J 21.3333333333333 0.0916666666666667 232.630696365898 71.6666666666667 0 0 0 -1.15282980033379 CN07-187 37.4809419540235 CN08-035 NA NA 21.3333333333333 NA NA NA NA NA NA NA NA NA NA 37.4809419540235 NA NA NA NA NA NA NA NA NA 37.4809419540235 0.0916666666666667 NA 232.630696365898 NA 232.630696365898 NA NA 232.630696365898 -0.311090678329178 -0.496282494004827 -0.339663653206375 -1.25391746965248 -1.01708816205639 0 NA 0 0 0
CN08-036 2008 Female J 21 0.092 228.260869565217 66 1 0 2 -1.19234832929594 CN08-009 38.7778011964837 CN08-036 NA NA 21 NA NA NA NA NA NA NA NA NA NA 38.7778011964837 NA NA NA NA NA NA NA NA NA 38.7778011964837 0.092 NA 228.260869565217 NA 228.260869565217 NA NA 228.260869565217 -0.487727710941453 -0.647601771502102 0.0243970421295147 -1.22501998048327 -1.09656979113779 1.39 NA 1 5 7
CN08-036 2009 Female A 38.9617797625515 0.119333333333333 318.87030794845 54.75 0 5 5 0.937121011978469 CN08-009 38.9617797625515 CN08-036 NA NA NA 38.9617797625515 NA NA NA NA NA NA NA NA NA NA 38.9617797625515 NA NA NA NA NA NA NA 38.9617797625515 NA 0.119333333333333 NA 318.87030794845 NA NA 318.87030794845 318.87030794845 NA -0.838404172745235 -0.911099852861858 0.0760444087029995 1.14457413139195 0.551501425718782 2.55485893416928 38.2624173318309 0 0 0
CN08-037 2008 Male A 42.3758260299648 0.1202 352.657412690992 93.4 0 4 4 1.34187527086914 CN07-047 42.3758260299648 CN08-037 NA NA 42.3758260299648 NA NA NA NA NA NA NA NA NA NA 42.3758260299648 NA NA NA NA NA NA NA NA NA 42.3758260299648 0.1202 NA 352.657412690992 NA 352.657412690992 NA NA 352.657412690992 0.366364293807314 0.199580141705986 1.03445224305325 1.2197076032319 1.16604617757553 2.78 36.5434397623859 0 0 0
CN08-038 2008 Male J 23.5 0.097 241.190248057064 80 0 0 0 -0.895959362079824 CN06-157 36.9045132687719 CN08-038 NA NA 23.5 NA NA NA NA NA NA NA NA NA NA 36.9045132687719 NA NA NA NA NA NA NA NA NA 36.9045132687719 0.097 NA 241.190248057064 NA 241.190248057064 NA NA 241.190248057064 -0.0513303362523023 -0.251124143124397 -0.501481544534463 -0.791557642945122 -0.861400730116445 0 NA 0 0 0
CN08-039 2008 Male J 26.5 0.1 261.473429951691 91 0 0 0 -0.540292601420481 CN07-086 40.5538027257784 CN08-039 NA NA 26.5 NA NA NA NA NA NA NA NA NA NA 40.5538027257784 NA NA NA NA NA NA NA NA NA 40.5538027257784 0.1 NA 261.473429951691 NA 261.473429951691 NA NA 261.473429951691 0.291553315289174 0.113736140133169 0.522964913262587 -0.531480240422231 -0.492475275293326 0 NA 0 0 0
CN08-041 2008 Male J 26.25 0.10175 256.733505779632 92.75 0 0 0 -0.569931498142093 CN08-004 35.7850372963974 CN08-041 NA NA 26.25 NA NA NA NA NA NA NA NA NA NA 35.7850372963974 NA NA NA NA NA NA NA NA NA 35.7850372963974 0.10175 NA 256.733505779632 NA 256.733505779632 NA NA 256.733505779632 0.346102987125317 0.176110082097555 -0.815746337174047 -0.379768422283878 -0.578688508014324 0 NA 0 0 0
CN08-043 2008 Male J 18 0.085 211.764705882353 66 0 0 0 -1.54801508995528 CN07-004 39.0651844692737 CN08-043 NA NA 18 NA NA NA NA NA NA NA NA NA NA 39.0651844692737 NA NA NA NA NA NA NA NA NA 39.0651844692737 0.085 NA 211.764705882353 NA 211.764705882353 NA NA 211.764705882353 -0.487727710941453 -0.647601771502102 0.105072685787923 -1.83186725303668 -1.39661416884707 0 NA 0 0 0
CN08-044 2008 Male J 22 0.0956666666666667 226.8275254242 93 0 0 0 -1.0737927424095 CN07-004 35.4494390064892 CN08-044 NA NA 22 NA NA NA NA NA NA NA NA NA NA 35.4494390064892 NA NA NA NA NA NA NA NA NA 35.4494390064892 0.0956666666666667 NA 226.8275254242 NA 226.8275254242 NA NA 226.8275254242 0.353895797387624 0.185117630956552 -0.909957137218727 -0.907147599621962 -1.12264051031243 0 NA 0 0 0
CN08-045 2008 Female J 15 0.09 166.666666666667 67 0 0 0 -1.90368185061463 CN07-165 39.185953041322 CN08-045 NA NA 15 NA NA NA NA NA NA NA NA NA NA 39.185953041322 NA NA NA NA NA NA NA NA NA 39.185953041322 0.09 NA 166.666666666667 NA 166.666666666667 NA NA 166.666666666667 -0.456556469892228 -0.621803569655608 0.138975432420023 -1.39840491549853 -2.21689052961299 0 NA 0 0 0
CN08-046 2008 Male J 24 0.1015 236.078660436137 91.5 0 0 0 -0.8366815686366 CN07-026 32.8365498702776 CN08-046 NA NA 24 NA NA NA NA NA NA NA NA NA NA 32.8365498702776 NA NA NA NA NA NA NA NA NA 32.8365498702776 0.1015 NA 236.078660436137 NA 236.078660436137 NA NA 236.078660436137 0.307138935813786 0.131436034257174 -1.64346020726681 -0.401441539160785 -0.954374051448152 0 NA 0 0 0
CN08-047 2008 Male J 27 0.101666666666667 264.01525595074 93.6666666666667 0 0 0 -0.481014807977258 CN08-009 36.6626829940714 CN08-047 NA NA 27 NA NA NA NA NA NA NA NA NA NA 36.6626829940714 NA NA NA NA NA NA NA NA NA 36.6626829940714 0.101666666666667 NA 264.01525595074 NA 264.01525595074 NA NA 264.01525595074 0.374676624753774 0.209256299350933 -0.569369326861336 -0.386992794576181 -0.446242671471498 0 NA 0 0 0
CN08-048 2008 Female J 25 0.096 260.416666666667 67 0 0 0 -0.718125981750153 CN07-158 38.8786632214936 CN08-048 NA NA 25 NA NA NA NA NA NA NA NA NA NA 38.8786632214936 NA NA NA NA NA NA NA NA NA 38.8786632214936 0.096 NA 260.416666666667 NA 260.416666666667 NA NA 260.416666666667 -0.456556469892228 -0.621803569655608 0.0527115251172227 -0.878250110452752 -0.511696464433832 0 NA 0 0 0
CN08-049 2008 Male J 24 0.0993333333333333 240.329638914545 93 0 0 0 -0.8366815686366 CN07-165 34.5390028061142 CN08-049 NA NA 24 NA NA NA NA NA NA NA NA NA NA 34.5390028061142 NA NA NA NA NA NA NA NA NA 34.5390028061142 0.0993333333333333 NA 240.329638914545 NA 240.329638914545 NA NA 240.329638914545 0.353895797387624 0.185117630956552 -1.16553925848172 -0.589275218760652 -0.877054123207247 0 NA 0 0 0
CN08-050 2008 Male A 41.9345219106965 0.1195 349.255507678961 102.428571428571 1 3 5 1.28955620201388 NA 41.9345219106965 CN08-050 NA NA 41.9345219106965 NA NA NA NA NA NA NA NA NA NA 41.9345219106965 NA NA NA NA NA NA NA NA NA 41.9345219106965 0.1195 NA 349.255507678961 NA 349.255507678961 NA NA 349.255507678961 0.64779607013746 0.542531785984372 0.910567183476055 1.15902287597656 1.10416982304947 3.475 36.3626256866594 1 10 12
CN08-050 2009 Male A 47.3651507802401 0.122272727272727 387.517111411214 62.9090909090909 0 10 10 1.9333875948051 NA 47.3651507802401 CN08-050 NA NA NA 47.3651507802401 NA NA NA NA NA NA NA NA NA NA 47.3651507802401 NA NA NA NA NA NA NA 47.3651507802401 NA 0.122272727272727 NA 387.517111411214 NA NA 387.517111411214 387.517111411214 NA -0.584075183275422 -0.724888971366838 2.43507998920397 1.39939744497499 1.80010005887319 5.10971786833856 38.6895965530081 0 0 0
CN08-051 2008 Male J 23.5 0.1025 229.103198781417 74.5 0 0 0 -0.895959362079824 NA 38.3274074548572 CN08-051 NA NA 23.5 NA NA NA NA NA NA NA NA NA NA 38.3274074548572 NA NA NA NA NA NA NA NA NA 38.3274074548572 0.1025 NA 229.103198781417 NA 229.103198781417 NA NA 229.103198781417 -0.22277216202304 -0.415951376350402 -0.102039700874619 -0.314749071653155 -1.08124888681364 0 NA 0 0 0
CN08-052 2008 Male J 15 0.079 189.873417721519 74 0 0 0 -1.90368185061463 CN07-178 39.2141908411081 CN08-052 NA NA 15 NA NA NA NA NA NA NA NA NA NA 39.2141908411081 NA NA NA NA NA NA NA NA NA 39.2141908411081 0.079 NA 189.873417721519 NA 189.873417721519 NA NA 189.873417721519 -0.238357782547653 -0.430353755952675 0.146902486249998 -2.35202205808247 -1.7947890451242 0 NA 0 0 0
CN08-053 2009 Female A 39.6429912660603 0.1114 364.634729146645 76.6666666666667 0 7 7 1.01788244157075 CN07-178 39.6429912660603 CN08-053 NA NA NA 39.6429912660603 NA NA NA NA NA NA NA NA NA NA 39.6429912660603 NA NA NA NA NA NA NA 39.6429912660603 NA 0.1114 NA 364.634729146645 NA NA 364.634729146645 364.634729146645 NA -0.155234473083052 -0.352420340850816 0.267277447353922 0.456813889164755 1.38389843290302 3.57680250783699 NA 0 0 0
CN08-053 2008 Female J 26 0.0946666666666667 270.491353411268 102 1 0 2 -0.599570394863705 CN07-178 41.0815781146088 CN08-053 NA NA 26 NA NA NA NA NA NA NA NA NA NA 41.0815781146088 NA NA NA NA NA NA NA NA NA 41.0815781146088 0.0946666666666667 NA 270.491353411268 NA 270.491353411268 NA NA 270.491353411268 0.634436966830649 0.525537512464807 0.671124612286102 -0.993840067129592 -0.328450639949204 1.39 NA 1 7 9
CN08-054 2008 Male J 26 0.093 279.569892473118 74 0 0 0 -0.599570394863705 CN07-125 38.6893310784811 CN08-054 NA NA 26 NA NA NA NA NA NA NA NA NA NA 38.6893310784811 NA NA NA NA NA NA NA NA NA 38.6893310784811 0.093 NA 279.569892473118 NA 279.569892473118 NA NA 279.569892473118 -0.238357782547653 -0.430353755952675 -0.00043872386724278 -1.13832751297564 -0.163323483375725 0 NA 0 0 0
CN08-055 2008 Male J 16 0.084 190.47619047619 74 0 0 0 -1.78512626372818 CN08-026 39.3797637320901 CN08-055 NA NA 16 NA NA NA NA NA NA NA NA NA NA 39.3797637320901 NA NA NA NA NA NA NA NA NA 39.3797637320901 0.084 NA 190.47619047619 NA 190.47619047619 NA NA 190.47619047619 -0.238357782547653 -0.430353755952675 0.1933829213243 -1.91855972054432 -1.78382537020241 0 NA 0 0 0
CN08-056 2008 Female J 12 0.079 151.898734177215 74 0 0 0 -2.25934861127397 CN08-012 39.4160779351709 CN08-056 NA NA 12 NA NA NA NA NA NA NA NA NA NA 39.4160779351709 NA NA NA NA NA NA NA NA NA 39.4160779351709 0.079 NA 151.898734177215 NA 151.898734177215 NA NA 151.898734177215 -0.238357782547653 -0.430353755952675 0.203577222749861 -2.35202205808247 -2.48550056519677 0 NA 0 0 0
CN08-058 2008 Male J 22 0.0953333333333333 230.436178860793 102.5 0 0 0 -1.0737927424095 CN07-124 32.3805847440225 CN08-058 NA NA 22 NA NA NA NA NA NA NA NA NA NA 32.3805847440225 NA NA NA NA NA NA NA NA NA 32.3805847440225 0.0953333333333333 NA 230.436178860793 NA 230.436178860793 NA NA 230.436178860793 0.650022587355262 0.545371092455815 -1.7714609767246 -0.936045088791173 -1.05700366312986 0 NA 0 0 0
CN08-059 2008 Male J 23.6666666666667 0.096 245.874209673715 96.3333333333333 1 0 2 -0.876200097598749 CN07-187 33.7677879658353 CN08-059 NA NA 23.6666666666667 NA NA NA NA NA NA NA NA NA NA 33.7677879658353 NA NA NA NA NA NA NA NA NA 33.7677879658353 0.096 NA 245.874209673715 NA 245.874209673715 NA NA 245.874209673715 0.457799934218374 0.307535163528055 -1.38203847583136 -0.878250110452752 -0.776205385580552 1.39 NA 1 9 11
CN08-059 2009 Male A 36.3033497570504 0.113142857142857 321.077241296999 61.2857142857143 1 9 11 0.621949282479743 CN07-187 36.3033497570504 CN08-059 NA NA NA 36.3033497570504 NA NA NA NA NA NA NA NA NA NA 36.3033497570504 NA NA NA NA NA NA NA 36.3033497570504 NA 0.113142857142857 NA 321.077241296999 NA NA 321.077241296999 321.077241296999 NA -0.634677847316372 -0.763996512777609 -0.670243117820321 0.607906475392338 0.591642755299493 5.62068965517241 38.1664240186801 1 2 4
CN08-059 2010 Male A 39.1124028768704 0.117 340.871525976962 53 0 2 2 0.954978223695203 CN07-187 39.1124028768704 CN08-059 NA NA NA NA 39.1124028768704 NA NA NA NA NA NA NA NA NA NA 39.1124028768704 NA NA NA NA NA NA 39.1124028768704 NA NA 0.117 NA 340.871525976962 NA 340.871525976962 NA 340.871525976962 -0.892953844581379 -0.947675592979749 0.118328069055025 0.942291707207484 0.951675787414053 1.62732919254658 NA 0 0 0
CN08-060 2008 Male J 25 0.0966666666666667 258.591436556802 98 0 0 0 -0.718125981750153 CN07-187 33.0060494346313 CN08-060 NA NA 25 NA NA NA NA NA NA NA NA NA NA 33.0060494346313 NA NA NA NA NA NA NA NA NA 33.0060494346313 0.0966666666666667 NA 258.591436556802 NA 258.591436556802 NA NA 258.591436556802 0.509752002633749 0.37036035850093 -1.59587745715996 -0.820455132114331 -0.544895094310392 0 NA 0 0 0
CN08-061 2008 Male J 26 0.0993333333333333 258.42525108864 103 0 0 0 -0.599570394863705 CN07-131 41.1467203370647 CN08-061 NA NA 26 NA NA NA NA NA NA NA NA NA NA 41.1467203370647 NA NA NA NA NA NA NA NA NA 41.1467203370647 0.0993333333333333 NA 258.42525108864 NA 258.42525108864 NA NA 258.42525108864 0.665608207879874 0.565301658168051 0.689411656883193 -0.589275218760652 -0.547917798033372 0 NA 0 0 0
CN08-062 2008 Male J 28.3333333333333 0.101333333333333 276.695306053104 103 0 0 0 -0.322940692128661 CN07-131 41.7387334259891 CN08-062 NA NA 28.3333333333333 NA NA NA NA NA NA NA NA NA NA 41.7387334259891 NA NA NA NA NA NA NA NA NA 41.7387334259891 0.101333333333333 NA 276.695306053104 NA 276.695306053104 NA NA 276.695306053104 0.665608207879874 0.565301658168051 0.855604478544316 -0.415890283745391 -0.215608578877086 0 NA 0 0 0
CN08-063 2008 Male J 26.25 0.102 256.0894806588 104.5 0 0 0 -0.569931498142093 CN07-036 34.8690293288228 CN08-063 NA NA 26.25 NA NA NA NA NA NA NA NA NA NA 34.8690293288228 NA NA NA NA NA NA NA NA NA 34.8690293288228 0.102 NA 256.0894806588 NA 256.0894806588 NA NA 256.0894806588 0.712365069453712 0.625675269632122 -1.0728925922879 -0.35809530540697 -0.590402511362268 0 NA 0 0 0
CN08-064 2009 Female A 34.0635899231296 0.11125 306.233826571315 65.25 0 6 6 0.356413240884573 CN07-123 34.0635899231296 CN08-064 NA NA NA 34.0635899231296 NA NA NA NA NA NA NA NA NA NA 34.0635899231296 NA NA NA NA NA NA NA 34.0635899231296 NA 0.11125 NA 306.233826571315 NA NA 306.233826571315 306.233826571315 NA -0.511106141728372 -0.666695835368751 -1.29899949771528 0.443810019038609 0.321659793195717 3.06583072100313 35.3920226240554 0 0 0
CN08-064 2008 Female J 23 0.0905 251.472754050074 99.5 1 0 2 -0.955237155523048 CN07-123 35.2696714901758 CN08-064 NA NA 23 NA NA NA NA NA NA NA NA NA NA 35.2696714901758 NA NA NA NA NA NA NA NA NA 35.2696714901758 0.0905 NA 251.472754050074 NA 251.472754050074 NA NA 251.472754050074 0.556508864207587 0.427824398328178 -0.960422357224953 -1.35505868174472 -0.674374936042317 1.39 NA 1 6 8
CN08-065 2008 Female J 15 0.081 185.185185185185 75 0 0 0 -1.90368185061463 CN07-124 39.1793329637036 CN08-065 NA NA 15 NA NA NA NA NA NA NA NA NA NA 39.1793329637036 NA NA NA NA NA NA NA NA NA 39.1793329637036 0.081 NA 185.185185185185 NA 185.185185185185 NA NA 185.185185185185 -0.207186541498428 -0.401452011026903 0.13711701172021 -2.17863712306721 -1.88006207229365 0 NA 0 0 0
CN08-066 2008 Female J 15 0.082 182.926829268293 75 0 0 0 -1.90368185061463 CN07-124 39.0836499931233 CN08-066 NA NA 15 NA NA NA NA NA NA NA NA NA NA 39.0836499931233 NA NA NA NA NA NA NA NA NA 39.0836499931233 0.082 NA 182.926829268293 NA 182.926829268293 NA NA 182.926829268293 -0.207186541498428 -0.401452011026903 0.110256418325984 -2.09194465555958 -1.92113871343015 0 NA 0 0 0
CN08-067 2008 Female J 26.6666666666667 0.0995 249.949392712551 93.3333333333333 0 0 0 -0.520533336939407 NA 38.8764936453215 CN08-067 NA NA 26.6666666666667 NA NA NA NA NA NA NA NA NA NA 38.8764936453215 NA NA NA NA NA NA NA NA NA 38.8764936453215 0.0995 NA 249.949392712551 NA 249.949392712551 NA NA 249.949392712551 0.364286211070699 0.197165412771247 0.0521024710395413 -0.574826474176046 -0.702082954302238 0 NA 0 0 0
CN08-068 2008 Male A 40.8242143842126 0.111 367.785715173086 94 0 1 1 1.15792304158714 NA 40.8242143842126 CN08-068 NA NA 40.8242143842126 NA NA NA NA NA NA NA NA NA NA 40.8242143842126 NA NA NA NA NA NA NA NA NA 40.8242143842126 0.111 NA 367.785715173086 NA 367.785715173086 NA NA 367.785715173086 0.385067038436849 0.221390290695608 0.598876201992528 0.422136902161702 1.44121088806836 0.695 40.5552959076297 0 0 0
CN08-069 2008 Male J 29.6666666666667 0.0955 299.867608120035 109.666666666667 0 0 0 -0.164866576280064 CN08-005 36.1467007187817 CN08-069 NA NA 29.6666666666667 NA NA NA NA NA NA NA NA NA NA 36.1467007187817 NA NA NA NA NA NA NA NA NA 36.1467007187817 0.0955 NA 299.867608120035 NA 299.867608120035 NA NA 299.867608120035 0.873416481541375 0.840310058804033 -0.714218405136482 -0.921596344206567 0.20586632204099 0 NA 0 0 0
CN08-071 2008 Female J 25 0.094 267.279536942458 106 1 0 2 -0.718125981750153 CN07-165 33.3081561498162 CN08-071 NA NA 25 NA NA NA NA NA NA NA NA NA NA 33.3081561498162 NA NA NA NA NA NA NA NA NA 33.3081561498162 0.094 NA 267.279536942458 NA 267.279536942458 NA NA 267.279536942458 0.75912193102755 0.686921752587239 -1.51106857644658 -1.05163504546801 -0.386869524013839 1.39 NA 1 6 8
CN08-071 2009 Female A 35.7795613625299 0.1115 320.341371235821 55.5 0 6 6 0.559851241963055 CN07-165 35.7795613625299 CN08-071 NA NA NA 35.7795613625299 NA NA NA NA NA NA NA NA NA NA 35.7795613625299 NA NA NA NA NA NA NA 35.7795613625299 NA 0.1115 NA 320.341371235821 NA NA 320.341371235821 320.341371235821 NA -0.815025741958317 -0.895060839213872 -0.817283568221285 0.465483135915517 0.578258208514816 3.06583072100313 35.409635039891 0 0 0
CN08-072 2008 Female J NA NA NA 95 0 0 0 NA CN06-089 NA CN08-072 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.416238279486074 0.258050893319574 NA NA NA 0 NA 0 0 0
CN08-073 2009 Female A 42.671123255584 0.114 374.581932267687 64.4 0 8 8 1.37688440675836 CN08-099 42.671123255584 CN08-073 NA NA NA 42.671123255584 NA NA NA NA NA NA NA NA NA NA 42.671123255584 NA NA NA NA NA NA NA 42.671123255584 NA 0.114 NA 374.581932267687 NA NA 374.581932267687 374.581932267687 NA -0.537601696620213 -0.688071973255881 1.11734953041479 0.682214304684593 1.56482549132577 4.08777429467085 39.2397462371279 0 0 0
CN08-073 2008 Female J 30.6666666666667 0.105 292.10732344532 109.333333333333 1 0 2 -0.0463109893936167 CN08-099 36.275826551523 CN08-073 NA NA 30.6666666666667 NA NA NA NA NA NA NA NA NA NA 36.275826551523 NA NA NA NA NA NA NA NA NA 36.275826551523 0.105 NA 292.10732344532 NA 292.10732344532 NA NA 292.10732344532 0.8630260678583 0.826150143504829 -0.677969567240672 -0.0980179028840804 0.0647165474124472 1.39 NA 1 8 10
CN08-075 2009 Male A 42.2226792208274 0.117 360.877600178012 25 0 4 4 1.32371886103206 CN07-160 42.2226792208274 CN08-075 NA NA NA 42.2226792208274 NA NA NA NA NA NA NA NA NA NA 42.2226792208274 NA NA NA NA NA NA NA 42.2226792208274 NA 0.117 NA 360.877600178012 NA NA 360.877600178012 360.877600178012 NA -1.76574859395968 -1.37130922330113 0.991460118698041 0.942291707207484 1.31556100336247 2.04388714733542 36.881309969858 0 0 0
CN08-075 2008 Male J 24 0.093 258.064516129032 96 1 0 2 -0.8366815686366 CN07-160 38.0447928402229 CN08-075 NA NA 24 NA NA NA NA NA NA NA NA NA NA 38.0447928402229 NA NA NA NA NA NA NA NA NA 38.0447928402229 0.093 NA 258.064516129032 NA 258.064516129032 NA NA 258.064516129032 0.447409520535299 0.29509943882845 -0.181376663396986 -1.13832751297564 -0.554479111230442 1.39 NA 1 4 6
CN08-076 2008 Female J 25 0.094 244.68085106383 107 1 0 2 -0.718125981750153 CN07-160 36.5351980774362 CN08-076 NA NA 25 NA NA NA NA NA NA NA NA NA NA 36.5351980774362 NA NA NA NA NA NA NA NA NA 36.5351980774362 0.094 NA 244.68085106383 NA 244.68085106383 NA NA 244.68085106383 0.790293172076775 0.728237669830122 -0.60515751872941 -1.05163504546801 -0.79791107111875 1.39 NA 1 2 4
CN08-076 2009 Female A 37.3668690261207 0.11475 325.724640461243 58.25 0 2 2 0.748035433589411 CN07-160 37.3668690261207 CN08-076 NA NA NA 37.3668690261207 NA NA NA NA NA NA NA NA NA NA 37.3668690261207 NA NA NA NA NA NA NA 37.3668690261207 NA 0.11475 NA 325.724640461243 NA NA 325.724640461243 325.724640461243 NA -0.729304829072948 -0.834384147370966 -0.371686765732086 0.747233655315315 0.676173075015628 1.02194357366771 37.7842202294727 0 0 0
CN08-077 2009 Female A 38.8778330198329 0.117 332.159000286934 58.25 0 5 5 0.927168656628261 CN08-009 38.8778330198329 CN08-077 NA NA NA 38.8778330198329 NA NA NA NA NA NA NA NA NA NA 38.8778330198329 NA NA NA NA NA NA NA 38.8778330198329 NA 0.117 NA 332.159000286934 NA NA 332.159000286934 332.159000286934 NA -0.729304829072948 -0.834384147370966 0.0524784668299726 0.942291707207484 0.793205951687587 2.55485893416928 39.1816250960326 0 0 0
