RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
23	5	0.850766	0.865142	10.7202	0.0807023	-0.883074	-0.891059	14.2315	-0.0626118
23	6	-3.15945	-2.64555	12.0478	-0.219589	-4.32115	-4.07584	16.8771	-0.2415
23	7	-1.60307	-1.85258	16.2798	-0.113797	1.0561	0.381903	10.419	0.0366543
23	8	2.28045	2.2752	7.36026	0.309119	1.53808	2.34833	8.79055	0.267142
23	9	0.0744755	0.193467	6.84166	0.0282777	0.742987	0.621516	6.71048	0.0926187
24	0	0.556859	0.627367	10.4703	0.0599189	1.70899	1.31303	10.4703	0.125405
24	1	1.78358	1.87118	10.6818	0.175175	1.87578	1.62754	13.5332	0.120263
24	2	2.5491	2.63304	12.4908	0.210799	1.78744	1.7137	10.6836	0.160405
24	3	2.91417	2.92252	11.6014	0.25191	2.89258	2.50014	14.9475	0.167262
24	4	1.51895	1.40704	10.8209	0.13003	0.954525	0.3704	13.6767	0.0270825
24	5	2.55983	1.78018	11.4544	0.155415	1.01154	-0.0615957	24.0878	-0.00255713
24	6	1.9704	2.16898	25.5055	0.0850397	2.31624	2.76234	57.2866	0.0482196
24	7	3.68967	3.64487	20.4265	0.178438	5.99421	5.80222	42.7836	0.135618
24	8	1.61708	1.67066	12.2446	0.136441	0.882371	0.770555	1.82886	0.42133
24	9	1.28946	1.24188	3.27584	0.379101	0.742954	0.959669	2.17852	0.440515
25	0	1.36987	1.33253	8.36026	0.159388	2.65211	2.65343	8.36026	0.317386
25	1	3.1923	2.93053	8.53721	0.343266	2.89529	2.07217	8.43052	0.245794
25	2	2.99691	3.28031	10.4871	0.312794	2.36271	2.90231	9.71545	0.298731
25	3	-1.65751	-1.4358	8.94395	-0.160533	-2.19208	-1.74031	9.40746	-0.184992
25	4	0.424709	0.373992	12.2884	0.0304346	0.974049	0.878102	9.94876	0.0882625
25	5	1.399	1.33984	9.43998	0.141933	0.60993	0.234242	11.0437	0.0212105
25	6	0.64321	0.850704	9.4775	0.0897603	0.866397	0.999175	21.8971	0.0456304
25	7	3.17766	3.30615	18.8992	0.174937	3.32924	3.84654	25.3692	0.151622
25	8	-0.0582499	0.0121747	9.16269	0.00132873	-0.262801	0.130377	4.3747	0.0298026
25	9	0.75677	0.825833	5.31134	0.155485	1.43368	1.0208	4.38636	0.232721
26	0	0.079361	-0.0451613	11.2535	-0.00401311	1.15835	1.15787	11.2535	0.10289
26	1	4.78841	4.56719	10.5915	0.431212	5.49165	4.6191	7.41923	0.622585
26	2	2.74697	2.86522	11.4422	0.250408	1.05702	1.41797	7.76887	0.18252
26	3	-0.456628	-0.794142	7.62891	-0.104096	-0.281372	-0.864145	6.74391	-0.128137
26	4	3.61546	3.66541	8.8073	0.416179	4.23606	4.36268	14.1844	0.307568
26	5	2.94227	2.74211	21.2552	0.129009	1.67161	1.08187	17.625	0.0613827
26	6	3.11832	3.33361	16.9046	0.197202	3.01773	3.24208	32.77	0.0989343
26	7	-5.03144	-4.81961	13.3844	-0.360091	-4.61806	-4.92674	15.5699	-0.316428
26	8	1.07722	1.13513	9.04927	0.125439	1.99378	1.48241	4.77555	0.310417
26	9	3.0808	2.83068	8.00501	0.353614	1.32622	1.88991	7.39787	0.255466
27	0	1.33639	1.06242	7.09201	0.149806	3.12081	1.99433	7.09201	0.281208
27	1	1.34366	0.968979	8.17856	0.118478	-0.429756	-0.72239	5.53716	-0.130462
27	2	-0.255683	-0.0841183	6.2763	-0.0134025	0.303334	-0.0694148	4.07076	-0.017052
27	3	3.30772	3.20241	5.87753	0.544855	3.68576	3.12708	6.83658	0.457404
27	4	2.36373	2.67848	8.49102	0.315448	2.17387	1.96338	5.99846	0.327314
27	5	2.58057	2.11742	7.967	0.265774	2.13379	0.985051	7.99572	0.123197
27	6	1.47846	1.46416	10.3502	0.141462	0.336365	1.08728	21.6322	0.0502621
